base_year,series,year,month,state,sector,division,group,class,sub_class,item,code,index,inflation,imputation
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,Water supply,Water charges,*,04.4.1.1,100.44,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels",Water supply and miscellaneous services relating to the dwelling,Other services related to the dwelling,Other services related to the dwelling n.e.c.,*,04.4.4.9,101.77,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Electricity,Electricity,*,04.5.1.0,100.62,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Gas,LPG Cylinders and Piped natural gas,*,04.5.2.2,100.89,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Liquid fuels,Liquid fuels,*,04.5.3.0,96.81,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Coal,*,04.5.4.1,101.53,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Firewood and chips,*,04.5.4.2,102.93,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Charcoal,*,04.5.4.3,103.12,*,*
2024,Current,2025,April,All India,Combined,"Housing, water, electricity, gas and other fuels","Electricity, gas and other fuels",Solid fuels,Other solid fuels,*,04.5.4.9,103.95,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance","Furniture, furnishings, and loose carpets","Furniture, furnishings and loose carpets",Household furniture,*,05.1.1.1,103.80,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance","Furniture, furnishings, and loose carpets","Furniture, furnishings and loose carpets",Lighting equipment,*,05.1.1.3,100.58,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance","Furniture, furnishings, and loose carpets","Furniture, furnishings and loose carpets","Furnishings, loose carpets and rugs",*,05.1.1.4,103.18,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household textiles,Household textiles,Furnishing fabrics and curtains,*,05.2.1.1,102.94,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household textiles,Household textiles,Bed linen and bedding,*,05.2.1.2,103.34,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Major kitchen appliances,*,05.3.1.1,101.44,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Major laundry appliances,*,05.3.1.2,101.29,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Heaters and air conditioners,*,05.3.1.3,101.89,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Major electric and other household appliances,Other major household appliances,*,05.3.1.9,101.98,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Small household appliances,Small appliances for the cooking and processing of food,*,05.3.2.1,101.61,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Household appliances,Small household appliances,Other small household appliances,*,05.3.2.9,102.10,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance","Glassware, tableware and household utensils","Glassware, tableware and household utensils","Glassware, crystal ware, ceramic ware and china ware",*,05.4.0.1,103.09,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance","Glassware, tableware and household utensils","Glassware, tableware and household utensils",Kitchen utensils and articles,*,05.4.0.3,103.33,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Tools and equipment for house and garden,Non-motorized tools and miscellaneous accessories,Miscellaneous accessories,*,05.5.2.2,100.01,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Non-durable household goods,Household cleaning and maintenance products,*,05.6.1.1,101.80,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Non-durable household goods,Other non-durable household goods,*,05.6.1.9,101.95,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Domestic services and household services,Domestic services provided by paid staff,*,05.6.2.1,101.71,*,*
2024,Current,2025,April,All India,Combined,"Furnishings, household equipment and routine household maintenance",Goods and services for routine household maintenance,Domestic services and household services,Other consumer services excluding conveyance,*,05.6.2.9,101.71,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Medicines,Medicines and vaccines,*,06.1.1.1,103.00,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Medicines,Health supplements,*,06.1.1.2,101.69,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Medical products,Medical diagnostic products,*,06.1.2.1,101.29,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Medical products,Family planning devices,*,06.1.2.2,100.16,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Medical products,Treatment devices for personal use,*,06.1.2.3,100.70,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Assistive products,Assistive products for vision,*,06.1.3.1,102.21,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Assistive products,Assistive products for hearing and communication,*,06.1.3.2,101.28,*,*
2024,Current,2025,April,All India,Combined,Health,Medicines and health products,Assistive products,Assistive products for mobility and daily living,*,06.1.3.3,101.31,*,*
2024,Current,2025,April,All India,Combined,Health,Outpatient care services,Other outpatient care services,Outpatient curative and rehabilitative services,*,06.2.3.1,101.52,*,*
2024,Current,2025,April,All India,Combined,Health,Inpatient care services,Inpatient curative and rehabilitative services,Inpatient curative and rehabilitative services,*,06.3.1.0,101.97,*,*
2024,Current,2025,April,All India,Combined,Health,Other health services,Diagnostic imaging services and medical laboratory services,Diagnostic imaging services and medical laboratory services,*,06.4.1.0,101.55,*,*
2024,Current,2025,April,All India,Combined,Transport,Purchase of vehicles,Motor cars,Motor car and jeep,*,07.1.1.1,101.77,*,*
2024,Current,2025,April,All India,Combined,Transport,Purchase of vehicles,Motorcycles,Motor cycle and scooter,*,07.1.2.0,102.88,*,*
2024,Current,2025,April,All India,Combined,Transport,Purchase of vehicles,Bicycles,Bicycle,*,07.1.3.0,102.01,*,*
2024,Current,2025,April,All India,Combined,Transport,Operation of personal transport equipment,Parts and accessories for personal transport equipment,Tyres and tubes,*,07.2.1.1,103.32,*,*
2024,Current,2025,April,All India,Combined,Transport,Operation of personal transport equipment,Parts and accessories for personal transport equipment,Parts for personal transport equipment,*,07.2.1.2,102.43,*,*
2024,Current,2025,April,All India,Combined,Transport,Operation of personal transport equipment,Parts and accessories for personal transport equipment,Accessories for personal transport equipment,*,07.2.1.3,101.95,*,*
2024,Current,2025,April,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Diesel,*,07.2.2.1,100.06,*,*
2024,Current,2025,April,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Petrol,*,07.2.2.2,99.79,*,*
2024,Current,2025,April,All India,Combined,Transport,Operation of personal transport equipment,Fuels and lubricants for personal transport equipment,Other fuels for personal transport equipment,*,07.2.2.3,103.31,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by train,*,07.3.1.1,100.00,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by railway,Passenger transport by rapid transit and tram,*,07.3.1.2,102.64,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport by bus and coach,*,07.3.2.1,102.27,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport by taxi and hired vehicle with driver,*,07.3.2.2,102.01,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Passenger transport for students to and from school,*,07.3.2.3,101.81,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by road,Other passenger transport by road,*,07.3.2.9,101.31,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by air,"Passenger transport by air, domestic",*,07.3.3.1,110.94,*,*
2024,Current,2025,April,All India,Combined,Transport,Passenger transport services,Passenger transport by sea and inland waterway,Passenger transport by sea and inland waterway,*,07.3.4.0,101.61,*,*
2024,Current,2025,April,All India,Combined,Transport,Transport services for goods,Postal and courier services,Courier and parcel delivery services,*,07.4.1.2,100.16,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication equipment,Telephone instrument (landline),Telephone instrument (landline),*,08.1.1.0,99.27,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication equipment,Mobile handset,Mobile handset,*,08.1.2.0,99.04,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication equipment,Information processing equipment,"Computers, laptops and tablets including Software",*,08.1.3.1,100.41,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication equipment,Audio-visual devices,Audio-visual devices,*,08.1.4.0,100.25,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication equipment,Unrecorded recording media,Unrecorded recording media,*,08.1.5.0,102.44,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication services,Internet access provision services and online storage services,Internet expenses,*,08.3.3.0,103.60,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication services,Telephone charges: mobile and landline,Telephone charges: mobile and landline,*,08.3.4.0,105.30,*,*
2024,Current,2025,April,All India,Combined,Information and communication,Information and communication services,Other information and communication services,Subscriptions to streaming services,*,08.3.9.2,101.22,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Recreational durables,Photographic and cinematographic equipment and optical instruments,Camera and photographic equipment,*,09.1.1.1,99.92,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Other recreational goods,"Games, toys and hobby-related articles",Other goods for recreation,*,09.2.1.1,101.61,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Other recreational goods,"Sporting, camping and open-air recreation equipment",Sporting equipment,*,09.2.2.1,103.15,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Garden products and pets,"Garden products, plants and flowers","Plants, seeds and flowers",*,09.3.1.2,106.00,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Garden products and pets,Pets and pet products,Pets,*,09.3.2.1,102.15,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Recreational and leisure services,*,09.4.6.1,100.35,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Recreational services,Recreational and sporting services,Services associated with the practice of sports,*,09.4.6.2,102.74,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Cultural goods,Musical instruments,Musical instruments,*,09.5.1.0,101.89,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Cultural services,"Services provided by cinemas, theatres and concert venues","Cinema, theatre",*,09.6.1.0,102.59,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture",Cultural services,Photographic services,Photography,*,09.6.3.0,101.87,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture","Newspapers, books and stationery",Books,Educational books and textbooks,*,09.7.1.1,101.14,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture","Newspapers, books and stationery",Newspapers and periodicals,Newspapers and periodicals,*,09.7.2.1,101.45,*,*
2024,Current,2025,April,All India,Combined,"Recreation, sport and culture","Newspapers, books and stationery",Stationery and drawing materials,Stationery and drawing materials,*,09.7.4.0,102.05,*,*
2024,Current,2025,April,All India,Combined,Education services,Early childhood and primary education,Early childhood and primary education,Primary education,*,10.1.0.2,103.43,*,*
2024,Current,2025,April,All India,Combined,Education services,Secondary education,Secondary education,Secondary education,*,10.2.0.0,103.12,*,*
2024,Current,2025,April,All India,Combined,Education services,Higher education,Higher education,Higher education,*,10.4.0.0,100.99,*,*
2024,Current,2025,April,All India,Combined,Education services,Education not defined by level,Education not defined by level,Private tutor/ coaching centre and other educational expenses,*,10.5.0.1,101.80,*,*
2024,Current,2025,April,All India,Combined,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with full service",*,11.1.1.1,103.70,*,*
2024,Current,2025,April,All India,Combined,Restaurants and accommodation services,Food and beverage serving services,"Restaurants, cafés and the like","Restaurants, cafés and the like – with limited service",*,11.1.1.2,103.60,*,*
2024,Current,2025,April,All India,Combined,Restaurants and accommodation services,Accommodation services,Accommodation services,"Hotels, motels, inns and similar accommodation services",*,11.2.0.1,101.86,*,*
2024,Current,2025,April,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Personal care,Appliances for personal care,Purchase of appliances for personal care,*,13.1.1.1,101.41,*,*
2024,Current,2025,April,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Personal care,"Other appliances, articles and products for personal care","Other appliances, articles and products for personal care",*,13.1.2.0,102.54,*,*
2024,Current,2025,April,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Personal care,Hairdressing salons and personal grooming establishments,Personal grooming treatments,*,13.1.3.2,102.90,*,*
2024,Current,2025,April,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Jewellery and watches,Purchase of jewellery and watches,*,13.2.1.1,114.57,*,*
2024,Current,2025,April,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other personal effects,Other personal effects n.e.c.,"Travel goods, baby articles and other personal effects n.e.c.",*,13.2.9.1,102.38,*,*
2024,Current,2025,April,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Religious services,*,13.9.0.2,100.94,*,*
2024,Current,2025,April,All India,Combined,"Personal care, social protection and miscellaneous goods and services",Other services,Other services,Other services n.e.c.,*,13.9.0.9,101.71,*,*
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Rice,01.1.1.1.1.01,103.71,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat,01.1.1.1.1.02,105.62,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Jowar and its products,01.1.1.1.1.03,96.26,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Ragi and its products,01.1.1.1.1.04,106.79,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Bajra and its products,01.1.1.1.1.05,106.48,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Maize and its products,01.1.1.1.1.06,105.00,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Small millets and its products,01.1.1.1.1.07,101.35,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Barley and its products,01.1.1.1.1.08,107.49,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Other cereals and products,01.1.1.1.1.09,99.54,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Other wheat products,01.1.1.1.1.10,105.90,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Rice PDS,01.1.1.1.1.11,106.11,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Cereals,Wheat PDS,01.1.1.1.1.12,102.78,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta,01.1.1.2.1.01,107.02,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Maida,01.1.1.2.1.02,108.96,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Flour of cereals,Wheat atta PDS,01.1.1.2.1.03,109.82,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Biscuits,01.1.1.3.1.01,102.01,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Chips , nachos, puffs, wafers, etc.",01.1.1.3.1.02,102.07,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,"Cake, pastry",01.1.1.3.1.03,103.09,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Bread and bakery products,Bread (bakery),01.1.1.3.1.04,104.83,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Breakfast cereals,01.1.1.4.1.01,101.96,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Muri,01.1.1.4.1.02,104.56,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Breakfast cereals,Other rice products,01.1.1.4.1.03,103.23,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",Noodles,01.1.1.5.1.01,103.03,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,"Macaroni, noodles, couscous and similar pasta products",Vermicelli (sewai),01.1.1.5.1.02,102.49,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Other milled cereal and grain products,"Suji, rawa",01.1.1.9.1.01,107.47,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Cereals and cereal products,Other milled cereal and grain products,Chidwa,01.1.1.9.1.02,105.12,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Chicken,01.1.2.2.1.01,97.79,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Goat meat/ mutton,01.1.2.2.1.02,103.32,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Beef/ buffalo meat,01.1.2.2.1.03,105.57,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen",Pork,01.1.2.2.1.04,104.80,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Meat, fresh, chilled or frozen","Meat, fresh, chilled or frozen","Others: birds, crab,oyster, etc.",01.1.2.2.1.05,106.54,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fish and other seafood,Fish and prawn,Fish and prawn,01.1.3.1.1.01,104.59,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: liquid,Milk: liquid,01.1.4.1.1.01,102.05,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk: condensed/ powder,Milk: condensed/ powder,01.1.4.3.1.01,101.07,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Cheese,Paneer,01.1.4.5.1.01,101.68,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Cheese,Cheese,01.1.4.5.1.02,101.07,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products","Curd, yogurt",01.1.4.6.1.01,102.33,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products",Butter milk,01.1.4.6.1.02,100.92,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs","Curd, Yoghurt and similar products",Lassi,01.1.4.6.1.03,101.37,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,Tea: cups,01.1.4.7.1.01,101.86,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,Prepared sweets- milk based,01.1.4.7.1.02,103.80,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Milk-based dessert and beverages,Coffee: cups,01.1.4.7.1.03,103.73,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Eggs,Eggs,01.1.4.8.1.01,94.92,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Milk, other dairy products and eggs",Other dairy products,Other milk products,01.1.4.9.1.01,101.75,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Refined oil,01.1.5.1.1.01,119.83,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Mustard oil,01.1.5.1.1.02,112.78,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Groundnut oil,01.1.5.1.1.03,97.13,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Coconut oil,01.1.5.1.1.04,141.98,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Edible oil,01.1.5.1.1.05,108.74,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Vegetable oils,Edible oil PDS,01.1.5.1.1.06,109.71,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Butter and other oils and fats derived from milk,Ghee,01.1.5.2.1.01,102.54,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Butter and other oils and fats derived from milk,Butter,01.1.5.2.1.02,102.82,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Oils and fats,Margarine and similar preparations,Vanaspati and margarine,01.1.5.3.1.01,120.51,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Banana,01.1.6.1.1.01,107.01,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Mango,01.1.6.1.1.02,125.78,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Green coconut,01.1.6.1.1.03,113.23,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Coconut,01.1.6.1.1.04,133.11,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Papaya,01.1.6.1.1.05,105.26,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Guava,01.1.6.1.1.06,116.73,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Pineapple,01.1.6.1.1.07,108.00,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Dates, figs and tropical fruits, fresh",Fig: anjeer,01.1.6.1.1.08,106.13,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Citrus fruits, fresh",Orange and sweet lime (mausami),01.1.6.2.1.01,114.79,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Citrus fruits, fresh",Lemon,01.1.6.2.1.02,128.25,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Apple,01.1.6.3.1.01,121.54,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Litchi,01.1.6.3.1.02,131.05,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Pears/ nashpati,01.1.6.3.1.03,116.63,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Stone fruits and pome fruits, fresh",Apricot,01.1.6.3.1.04,105.86,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Berries, fresh",Berries,01.1.6.4.1.01,105.81,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Grapes,01.1.6.5.1.01,108.28,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Watermelon,01.1.6.5.1.02,85.83,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Kharbooza,01.1.6.5.1.03,99.95,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Singara,01.1.6.5.1.04,103.70,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Other fruits, fresh",Other fresh fruits,01.1.6.5.1.05,112.06,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Dates,01.1.6.7.1.01,104.45,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Raisin (kishmish) and monacca,01.1.6.7.1.02,106.70,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Coconut: copra,01.1.6.7.1.03,121.70,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Fruits, dried and dehydrated",Other dry fruits,01.1.6.7.1.04,106.91,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",Groundnut,01.1.6.8.1.01,98.82,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",Cashew nut,01.1.6.8.1.02,113.16,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,Fruits and nuts,"Nuts, in shell or shelled",Other nuts,01.1.6.8.1.03,107.63,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",Cauliflower,01.1.7.1.1.01,76.68,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",Cabbage,01.1.7.1.1.02,68.65,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Leafy or stem vegetables, fresh or chilled",Palak and other leafy vegetables,01.1.7.1.1.03,91.84,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Tomato,01.1.7.2.1.01,51.25,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Lady's finger,01.1.7.2.1.02,102.64,*,N
2024,Current,2025,April,All India,Combined,Food and beverages,Food,"Vegetables, tubers, plantains, cooking bananas and pulses","Fruit-bearing vegetables, fresh or chilled",Brinjal,01.1.7.2.1.03,81.69,*,N
